bvmc_id,nombre,wikidata_uri,pais,sexo,imagen,ano_nacimiento,ano_fallecimiento,generos
17947,Bonaventura Vulcanius,http://www.wikidata.org/entity/Q892143,Países Bajos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Bonaventura%20Vulcanius.jpg,1538,1614,
56560,Agustín Ortiz de Villajos,http://www.wikidata.org/entity/Q892255,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/1902-12%2C%20Arquitectura%20y%20Construcci%C3%B3n%2C%20Agust%C3%ADn%20Ortiz%20de%20Villajos.jpg,1829,1902,
11129,Rafael Masó i Valentí,http://www.wikidata.org/entity/Q893297,España,masculino,,1880,1935,
40200,Jean-Baptiste L. Romé de l'Isle,http://www.wikidata.org/entity/Q901129,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rom%C3%A9%20de%20L%27Isle01.jpg,1736,1790,
57381,Louis Lémery,http://www.wikidata.org/entity/Q908298,Francia,masculino,,1677,1743,
42596,Brian Aherne,http://www.wikidata.org/entity/Q911766,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Aherne%20in%20I%20Confess%20trailer.jpg,1902,1986,
37292,Teo Escamilla,http://www.wikidata.org/entity/Q916629,España,masculino,,1940,1997,
5703,Ruy Barbosa,http://www.wikidata.org/entity/Q916935,Brasil,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rui%20Barbosa.jpg,1849,1923,
11847,Juan de Juni,http://www.wikidata.org/entity/Q917532,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20de%20Juni-Santo%20Entierro%20%28detalle%29.jpg,1506,1577,
23532,Girolamo Aleandro,http://www.wikidata.org/entity/Q918330,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Aleander.jpg,1480,1542,
21995,Daniel Heinsius,http://www.wikidata.org/entity/Q918731,Países Bajos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Heinsius%20-%20Imagines%20philologorum.jpg,1580,1655,
21995,Daniel Heinsius,http://www.wikidata.org/entity/Q918731,Suecia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Heinsius%20-%20Imagines%20philologorum.jpg,1580,1655,
10,José Cadalso,http://www.wikidata.org/entity/Q919098,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Cadalso.jpg,1741,1782,teatro#poesía
20977,Sebastián Castellion,http://www.wikidata.org/entity/Q919119,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/SebastianCastellio.jpg,1515,1564,
360,Gonzalo Fernández de Oviedo,http://www.wikidata.org/entity/Q919967,España,masculino,,1478,1557,
362,Ramón de la Cruz,http://www.wikidata.org/entity/Q920042,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ram%C3%B3n%20de%20la%20Cruz%2001.jpg,1731,1794,
29578,Giovanni d'Andrea,http://www.wikidata.org/entity/Q920858,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Bologna%20museum%2C%20arca%20di%20giovanni%20di%20andrea%20%28m.%201348%29%2002.JPG,1270,1348,
13052,Ángel de Estrada,http://www.wikidata.org/entity/Q920978,Argentina,masculino,,1872,1923,poesía
33380,Pedro de Deza Manuel,http://www.wikidata.org/entity/Q921094,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Cardenal%20Pedro%20de%20Deza.jpg,1520,1600,
539,Francisco Palau y Quer,http://www.wikidata.org/entity/Q921193,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Palaugran.JPG,1811,1872,
68872,Stefano della Bella,http://www.wikidata.org/entity/Q921242,Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Dolci%20Stefano%20Della%20Bella.jpg,1610,1664,
4465,José García Nieto,http://www.wikidata.org/entity/Q921366,España,masculino,,1914,2001,poesía
17605,Francisco de Osuna,http://www.wikidata.org/entity/Q921537,España,masculino,,1492,1540,
35752,Manuel Altolaguirre,http://www.wikidata.org/entity/Q921933,España,masculino,,1905,1959,poesía
434,Thomas Bailey Aldrich,http://www.wikidata.org/entity/Q922191,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Bailey%20Aldrich.jpg,1836,1907,
706,Manuel Antônio de Almeida,http://www.wikidata.org/entity/Q922467,Brasil,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Antonio%20de%20Almeida.jpg,1831,1861,
1400,Pierre-Simon Ballanche,http://www.wikidata.org/entity/Q926609,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Simon%20Ballanche.jpg,1776,1847,
36008,Pascual Cervera y Topete,http://www.wikidata.org/entity/Q927043,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Almirante%20cervera.jpg,1839,1909,
650,Gil González Dávila,http://www.wikidata.org/entity/Q928747,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gil%20Gonzalez%20Davila.JPG,1480,1526,
28996,Claude Fleury,http://www.wikidata.org/entity/Q929742,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Fleury%20by%20Dominique%20Sornique.jpg,1640,1723,
3745,Eugenio d'Ors,http://www.wikidata.org/entity/Q930679,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20MNAC-%20Eugeni%20d%27Ors-%20027305-D%20006463.jpg,1881,1954,
48395,Norberto Almandoz Mendizabal,http://www.wikidata.org/entity/Q930780,España,masculino,,1893,1970,
10213,José Santos Chocano,http://www.wikidata.org/entity/Q930961,Perú,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jchocano.jpg,1875,1934,
74438,Évariste de Parny,http://www.wikidata.org/entity/Q931980,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Evariste-de-Parny.jpg,1753,1814,
61847,Giovan Paolo Lancellotti,http://www.wikidata.org/entity/Q932147,,masculino,,1522,1590,
18749,William Lithgow,http://www.wikidata.org/entity/Q932573,Reino Unido,masculino,,1582,1645,
31028,Juan de Iriarte,http://www.wikidata.org/entity/Q932759,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20de%20Iriarte.jpg,1701,1771,
31028,Juan de Iriarte,http://www.wikidata.org/entity/Q932759,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20de%20Iriarte.jpg,1702,1771,
43510,David Douglas Duncan,http://www.wikidata.org/entity/Q934820,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/David%20D%20Duncan%20cropped.jpg,1916,,
4060,Miguel Narros,http://www.wikidata.org/entity/Q934846,España,masculino,,1928,2013,
11589,Michel Coxcie,http://www.wikidata.org/entity/Q937645,Países Bajos meridionales,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20Frisius%20004.jpg,1499,1592,Renacimiento nórdico
17989,Lucas Janszoon Waghenaer,http://www.wikidata.org/entity/Q938869,Países Bajos,masculino,,1533,1605,
17989,Lucas Janszoon Waghenaer,http://www.wikidata.org/entity/Q938869,Países Bajos,masculino,,1533,1606,
17989,Lucas Janszoon Waghenaer,http://www.wikidata.org/entity/Q938869,Países Bajos,masculino,,1534,1605,
17989,Lucas Janszoon Waghenaer,http://www.wikidata.org/entity/Q938869,Países Bajos,masculino,,1534,1606,
62952,Giovanni Domenico Mansi,http://www.wikidata.org/entity/Q939189,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Joannis%20Dominici%20Mansi.png,1692,1769,
328,Juan de Mariana,http://www.wikidata.org/entity/Q939889,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/El%20padre%20Juan%20de%20Mariana%20%28Museo%20del%20Prado%29.jpg,1536,1624,
336,Francisco Hernández de Toledo,http://www.wikidata.org/entity/Q940017,España,masculino,,1515,1578,
19829,Juan Ginés de Sepúlveda,http://www.wikidata.org/entity/Q940132,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Gin%C3%A9s%20de%20Sep%C3%BAlveda.jpg,1490,1573,
320,José Eustasio Rivera,http://www.wikidata.org/entity/Q940428,Colombia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Joseeustaciorivera1.png,1889,1928,novela
36492,Manuel Mujica Láinez,http://www.wikidata.org/entity/Q940594,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/ManuelMujicaLainez.jpg,1910,1984,
2675,Luis González Bravo,http://www.wikidata.org/entity/Q940626,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Gonzales%20Bravo.jpg,1811,1871,
6850,Juan Manuel de Prada,http://www.wikidata.org/entity/Q940633,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Juanmanueldeprada%20%28cropped%29.jpg,1970,,
11497,Ernesto Halffter,http://www.wikidata.org/entity/Q940656,España,masculino,,1905,1989,
28334,Lodovico Guicciardini,http://www.wikidata.org/entity/Q940660,,masculino,,1521,1589,
18775,Jan Huygen van Linschoten,http://www.wikidata.org/entity/Q941383,Países Bajos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/JanHuygenVanLinschoten.png,1563,1611,
18775,Jan Huygen van Linschoten,http://www.wikidata.org/entity/Q941383,Países Bajos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/JanHuygenVanLinschoten.png,1563,1627,
33734,Jorge Enrique Adoum,http://www.wikidata.org/entity/Q941655,Ecuador,masculino,,1926,2009,
36719,Virgilio Piñera,http://www.wikidata.org/entity/Q941701,Cuba,masculino,,1912,1979,
24732,Luis Bertrán,http://www.wikidata.org/entity/Q941886,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Bertrand.jpg,1526,1581,
13309,Jean-Baptiste-Louis Gresset,http://www.wikidata.org/entity/Q942163,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Louis%20Gresset.jpeg,1709,1777,
10676,Vicente Luis Mora,http://www.wikidata.org/entity/Q942630,España,masculino,,1970,,ensayo#poesía
59746,Jodocus Badius,http://www.wikidata.org/entity/Q942766,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Badius%20Ascensius%20trademark.jpg,1462,1535,
498,Okakura Kakuzō,http://www.wikidata.org/entity/Q942995,Japón,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Okakura%20Tenshin.jpg,1862,1913,
68475,Godofredo Engelmann,http://www.wikidata.org/entity/Q943172,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Godefroy%20Engelmann.jpg,1788,1839,
5660,Lorenzo Hervás y Panduro,http://www.wikidata.org/entity/Q943799,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Herv%C3%A1s.jpg,1735,1809,
5025,Vicente Gallego,http://www.wikidata.org/entity/Q944163,España,masculino,,1963,,poesía
60781,Alonso Núñez de Castro,http://www.wikidata.org/entity/Q17266455,,masculino,,1627,1695,
30738,Bartolomé Maura y Montaner,http://www.wikidata.org/entity/Q17301288,España,masculino,,1842,1926,
73346,Bernat Ribera,http://www.wikidata.org/entity/Q17301852,España,masculino,,1684,1777,
17458,Egnazio,http://www.wikidata.org/entity/Q17302897,,masculino,,1478,1553,
3371,Enric Claudi Girbal Nadal,http://www.wikidata.org/entity/Q17341211,España,masculino,,1839,1896,
11638,Paul Marmottan,http://www.wikidata.org/entity/Q17350244,Francia,masculino,,1856,1932,
74700,Gregorio Pueyo,http://www.wikidata.org/entity/Q17450760,España,masculino,,1860,1913,
6834,José Ignacio Bartolache,http://www.wikidata.org/entity/Q17462584,Virreinato de Nueva España,masculino,,1739,1790,
1662,Ricardo Baeza,http://www.wikidata.org/entity/Q17489912,España,masculino,,1890,1956,
37002,Pedro Hortigosa,http://www.wikidata.org/entity/Q17505405,España,masculino,,1811,1870,
36076,Enrique Laporta,http://www.wikidata.org/entity/Q17505630,España,masculino,,1842,1914,
1036,Eusebio Martínez de Velasco,http://www.wikidata.org/entity/Q17582136,España,masculino,,1836,1893,
35987,Benjamín Fernández y Medina,http://www.wikidata.org/entity/Q17612370,Uruguay,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Benjam%C3%ADn%20Fern%C3%A1ndez%20Medina.png,1873,1960,ensayo#narrativa
46906,Joan Busquets i Crusat,http://www.wikidata.org/entity/Q17616023,España,masculino,,1902,1997,
44901,Manuel Fernández-Miranda,http://www.wikidata.org/entity/Q17621416,España,masculino,,1946,1994,
37204,Manuel Gómez Imaz,http://www.wikidata.org/entity/Q17621430,España,masculino,,1844,1922,
12622,Ramón Andrada Pfeiffer,http://www.wikidata.org/entity/Q17628163,,masculino,,1923,,
74572,Federico Tobal,http://www.wikidata.org/entity/Q17632151,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Revista%20Leopl%C3%A1n%20alrededor%20de%201950%20-%20La%20juvenilia%20olvidada%20por%20Adolfo%20Mitre%20-%20Federico%20Tobal.jpg,1840,1898,
40711,Fernando Calderón y Beltrán,http://www.wikidata.org/entity/Q17861417,México,masculino,,1809,1845,
70864,Fernando Calderón y Beltrán,http://www.wikidata.org/entity/Q17861417,México,masculino,,1809,1845,
73297,Rafael Conde y Luque,http://www.wikidata.org/entity/Q17987394,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20Conde%20y%20Luque%2C%20en%20Caras%20y%20Caretas.jpg,1835,1922,
82640,"Joussain, André",http://www.wikidata.org/entity/Q18115299,,masculino,,1880,1969,
2113,Luis Fernández-Guerra y Orbe,http://www.wikidata.org/entity/Q18170807,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Fern%C3%A1ndez-Guerra%20y%20Orbe.jpg,1818,1890,
35419,Maxime Durand-Fardel,http://www.wikidata.org/entity/Q18197536,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Maxime%20Durand-Fardel.jpg,1815,1899,
8706,Ulysse Robert,http://www.wikidata.org/entity/Q18197832,,masculino,,1845,1903,
8610,Santos Sanz Villanueva,http://www.wikidata.org/entity/Q18203077,España,masculino,,1948,,
82694,José Patricio de la Cuesta y Velarde,http://www.wikidata.org/entity/Q18222747,España,masculino,,1714,1768,
74038,David Lagmanovich,http://www.wikidata.org/entity/Q18222787,Argentina,masculino,,1927,2010,
70397,Pablo de Mendíbil,http://www.wikidata.org/entity/Q18223018,,masculino,,1788,1832,
9172,Pablo Beltrán de Heredia,http://www.wikidata.org/entity/Q18224541,España,masculino,,1917,2009,
45300,Vicente Palacio Atard,http://www.wikidata.org/entity/Q18275398,España,masculino,,1920,2013,
70859,Luis G. Inclán,http://www.wikidata.org/entity/Q18324794,,masculino,,1816,1875,
41814,Fray Diego Francisco Padilla,http://www.wikidata.org/entity/Q18327075,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93leo%20de%20Fray%20Diego%20Francisco%20Padilla.JPG,1750,1829,
70839,Bernardo Couto Castillo ,http://www.wikidata.org/entity/Q18327969,México,masculino,,1880,1901,
65478,Tadeo Ortiz de Ayala,http://www.wikidata.org/entity/Q18328066,México,masculino,,1788,1833,
70361,Ramón Manterola,http://www.wikidata.org/entity/Q18334589,México,masculino,,1848,1901,
36999,Luis Redonet y López-Dóriga,http://www.wikidata.org/entity/Q18343153,España,masculino,,1875,1972,
72203,Melitón Martín,http://www.wikidata.org/entity/Q18416445,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Melit%C3%B3n%20Mart%C3%ADn%20y%20Arranz.jpg,1820,1886,
8143,Vicente Cacho Viu,http://www.wikidata.org/entity/Q18492336,España,masculino,,1929,1997,
59268,Severino Aznar,http://www.wikidata.org/entity/Q18521875,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/ULL.98.43.11.23.jpg,1870,1959,
32492,Bernat Vila,http://www.wikidata.org/entity/Q18580670,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Bernat%20Vila.png,,,
15775,Bernardino Montaña de Monserrate,http://www.wikidata.org/entity/Q18590560,Corona de Aragón,masculino,,1480,1558,
5952,Joan Petit i Aguilar,http://www.wikidata.org/entity/Q18615825,España,masculino,,1752,1829,
6565,Paciano Ross,http://www.wikidata.org/entity/Q18620059,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Paciano%20Ross.png,1851,1916,
72202,Manuel Fernández de Castro,http://www.wikidata.org/entity/Q18627507,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Fern%C3%A1ndez%20de%20Castro%20%28MUNCYT%2C%20Eulogia%20Merle%29.jpg,1825,1895,
74331,Luis Deltell,http://www.wikidata.org/entity/Q18644080,España,masculino,,1977,,
12015,Germán de Granda,http://www.wikidata.org/entity/Q18644198,España,masculino,,1932,2008,
64873,Giovanni Maria Lampredi,http://www.wikidata.org/entity/Q18670255,,masculino,,1731,1793,
57190,Dalmiro de la Válgoma y Díaz-Varela,http://www.wikidata.org/entity/Q18711752,España,masculino,,1904,1990,
8446,Juan Bautista Vilar,http://www.wikidata.org/entity/Q18713531,España,masculino,,1941,,
36000,Roger B. Merriman,http://www.wikidata.org/entity/Q18716125,Estados Unidos,masculino,,1876,1945,
26661,John Muller,http://www.wikidata.org/entity/Q18732185,,masculino,,1699,1784,
8034,Joan Estruch Tobella,http://www.wikidata.org/entity/Q18812352,España,masculino,,1953,,
18552,François-Louis Lonsing,http://www.wikidata.org/entity/Q18815305,Francia,masculino,,1739,1799,
13712,Carlos Luis de Cuenca,http://www.wikidata.org/entity/Q18908001,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/1907-10-04%2C%20El%20Cuento%20Semanal%2C%20%C2%A1Lo%20que%20son%20las%20cosas%21%2C%20de%20Carlos%20Luis%20de%20Cuenca%2C%20Tovar%20%28cropped%29.jpg,1849,1927,
68838,John Young,http://www.wikidata.org/entity/Q18922066,Reino Unido de Gran Bretaña e Irlanda,masculino,,1755,1825,
68838,John Young,http://www.wikidata.org/entity/Q18922066,Reino de Gran Bretaña,masculino,,1755,1825,
45679,Octavio Ruiz Manjón-Cabeza,http://www.wikidata.org/entity/Q18922387,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Octavio%20Ruiz%20Manj%C3%B3n%20%282017%29.jpg,1945,,
18441,Rodrigo de Castro,http://www.wikidata.org/entity/Q18957791,,masculino,,1550,1627,
33694,Xulio Ricardo Trigo,http://www.wikidata.org/entity/Q19002385,España,masculino,,1959,,
45393,Gonzalo Redondo,http://www.wikidata.org/entity/Q19162877,España,masculino,,1936,2006,
10379,Antonio García Llansó,http://www.wikidata.org/entity/Q19256704,España,masculino,,1854,1914,
66871,Josep Sanchis Sivera,http://www.wikidata.org/entity/Q19257368,España,masculino,,1867,1937,
4110,Josep Ullastra,http://www.wikidata.org/entity/Q19287113,,masculino,,1690,1762,
45854,Alfred Pérez-Bastardas,http://www.wikidata.org/entity/Q19289559,España,masculino,,1944,,
10313,Pere Armengol i Cornet,http://www.wikidata.org/entity/Q19301435,España,masculino,,1837,1896,
17072,Federico Bonaventura,http://www.wikidata.org/entity/Q19399925,,masculino,,1555,1602,
7632,Aníbal Echeverría y Reyes,http://www.wikidata.org/entity/Q19416363,Chile,masculino,,1864,1931,
10009,Eduardo Ibarra y Rodríguez,http://www.wikidata.org/entity/Q19434196,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Ibarra.JPG,1866,1944,
3585,Enrique de Leguina y Vidal,http://www.wikidata.org/entity/Q19441241,España,masculino,,1842,1923,
3585,Enrique de Leguina y Vidal,http://www.wikidata.org/entity/Q19441241,España,masculino,,1842,1924,
567,Felipe Jacinto Sala,http://www.wikidata.org/entity/Q19443299,España,masculino,,1819,1895,
36343,Francisco Martínez y Martínez,http://www.wikidata.org/entity/Q19443671,España,masculino,,1866,1946,
36567,Francisco de Paula Madrazo,http://www.wikidata.org/entity/Q19443709,España,masculino,,1817,1900,
34809,Francisco de Paula Montells y Nadal,http://www.wikidata.org/entity/Q19443713,España,masculino,,1813,1900,
2680,Jerónimo Morán,http://www.wikidata.org/entity/Q19447666,España,masculino,,1817,1872,poesía
1193,Joaquín García Bravo,http://www.wikidata.org/entity/Q19447704,España,masculino,,1900,2000,
204,José Pastor de la Roca,http://www.wikidata.org/entity/Q19447886,España,masculino,,1824,1875,
10517,Juan Ortega Rubio,http://www.wikidata.org/entity/Q19448034,,masculino,,1845,1921,
5028,Manuel María de Santa Ana,http://www.wikidata.org/entity/Q19458190,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Mar%C3%ADa%20de%20Santa%20Ana%2C%20primer%20marqu%C3%A9s%20de%20Santa%20Ana.jpg,1820,1894,
7245,Manuel Álvarez Ortega,http://www.wikidata.org/entity/Q19458230,España,masculino,,1923,2014,
2782,Miguel Eduardo Pardo,http://www.wikidata.org/entity/Q19459391,Venezuela,masculino,,1868,1905,
35239,Miguel Sawa,http://www.wikidata.org/entity/Q19459402,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Sawa%2C%20Don%20Quijote%2C%206%20de%20octubre%20de%201893.jpg,1866,1910,
7295,Ricardo Cappa,http://www.wikidata.org/entity/Q19487159,,masculino,,1850,1897,
2568,Ricardo Puente y Brañas,http://www.wikidata.org/entity/Q19487168,España,masculino,,1835,1880,
42164,Vicente Gambón,http://www.wikidata.org/entity/Q19493112,España,masculino,,1857,1925,
74548,Victor Arreguine,http://www.wikidata.org/entity/Q19493124,Uruguay,masculino,,1865,1924,
72057,Gerhard Lorich,http://www.wikidata.org/entity/Q19502411,,masculino,,1485,1553,
15123,José Cuchy,http://www.wikidata.org/entity/Q19519819,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Cuchy%2C%20de%20Escaler%2C%20La%20Semana%20C%C3%B3mica%2012-12-1890%20%28183%29.jpg,1857,1925,
15123,José Cuchy,http://www.wikidata.org/entity/Q19519819,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Cuchy%2C%20de%20Escaler%2C%20La%20Semana%20C%C3%B3mica%2012-12-1890%20%28183%29.jpg,1857,1936,
36233,Marco Antonio Campos,http://www.wikidata.org/entity/Q19565144,México,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/MAC%20AUTOR.jpg,1949,,
70277,Louis Desplaces,http://www.wikidata.org/entity/Q19569543,Francia,masculino,,1682,1739,
64412,Nicolas Delaunay,http://www.wikidata.org/entity/Q19629062,Antiguo Régimen en Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Nicolas%20de%20Launay%20MET%20DP829003.jpg,1739,1792,
74194,Diego de Haedo,http://www.wikidata.org/entity/Q19657002,España,masculino,,1600,1608,
71815,Jean-François Champollion,http://www.wikidata.org/entity/Q260,Primer Imperio francés,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Fran%C3%A7ois%20Champollion%2C%20by%20L%C3%A9on%20Cogniet.jpg,1790,1832,
71815,Jean-François Champollion,http://www.wikidata.org/entity/Q260,Antiguo Régimen en Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Fran%C3%A7ois%20Champollion%2C%20by%20L%C3%A9on%20Cogniet.jpg,1790,1832,
36431,Paul Morand,http://www.wikidata.org/entity/Q272,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Morand.jpg,1888,1976,novela
9123,Jesús,http://www.wikidata.org/entity/Q302,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Spas%20vsederzhitel%20sinay.jpg,,30,parábola
9123,Jesús,http://www.wikidata.org/entity/Q302,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Spas%20vsederzhitel%20sinay.jpg,,33,parábola
9123,Jesús,http://www.wikidata.org/entity/Q302,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Spas%20vsederzhitel%20sinay.jpg,-6,30,parábola
9123,Jesús,http://www.wikidata.org/entity/Q302,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Spas%20vsederzhitel%20sinay.jpg,-6,33,parábola
9123,Jesús,http://www.wikidata.org/entity/Q302,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Spas%20vsederzhitel%20sinay.jpg,-1,30,parábola
9123,Jesús,http://www.wikidata.org/entity/Q302,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Spas%20vsederzhitel%20sinay.jpg,-1,33,parábola
398,Galileo Galilei,http://www.wikidata.org/entity/Q307,Ducado de Florencia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Galileo.arp.300pix.jpg,1564,1642,
398,Galileo Galilei,http://www.wikidata.org/entity/Q307,Gran Ducado de Toscana,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Galileo.arp.300pix.jpg,1564,1642,
14452,Augusto Pinochet,http://www.wikidata.org/entity/Q368,Chile,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Pinochet%20de%20Civil.jpg,1915,2006,
5551,Bob Dylan,http://www.wikidata.org/entity/Q392,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Baez%20Bob%20Dylan%20crop.jpg,1941,,Música folclórica de Estados Unidos#country#rock#blues
14485,Salvador Allende,http://www.wikidata.org/entity/Q440,Chile,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Salvador%20Allende%202.jpg,1908,1973,
1661,Denis Diderot,http://www.wikidata.org/entity/Q448,Antiguo Régimen en Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Denis%20Diderot%20-%20Alix%20-%20Vanloo.png,1713,1784,
488,Arthur Rimbaud,http://www.wikidata.org/entity/Q493,Segundo Imperio francés,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rimbaud.PNG,1854,1891,
488,Arthur Rimbaud,http://www.wikidata.org/entity/Q493,Tercera República Francesa,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rimbaud.PNG,1854,1891,
1963,Stendhal,http://www.wikidata.org/entity/Q502,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Stendhal.jpg,1783,1842,novela
444,Charles Baudelaire,http://www.wikidata.org/entity/Q501,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Baudelaire%20crop.jpg,1821,1867,elegía
816,Émile Zola,http://www.wikidata.org/entity/Q504,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/ZOLA%201902B.jpg,1840,1902,
19308,Napoleón Bonaparte,http://www.wikidata.org/entity/Q517,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20The%20Emperor%20Napoleon%20in%20His%20Study%20at%20the%20Tuileries%20-%20Google%20Art%20Project%202.jpg,1769,1821,
32289,Napoleón Bonaparte,http://www.wikidata.org/entity/Q517,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20The%20Emperor%20Napoleon%20in%20His%20Study%20at%20the%20Tuileries%20-%20Google%20Art%20Project%202.jpg,1769,1821,
2468,Napoleón Bonaparte,http://www.wikidata.org/entity/Q517,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20The%20Emperor%20Napoleon%20in%20His%20Study%20at%20the%20Tuileries%20-%20Google%20Art%20Project%202.jpg,1769,1821,
1700,Victor Hugo,http://www.wikidata.org/entity/Q535,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Hugo.jpg,1802,1885,
71635,Giuseppe Garibaldi,http://www.wikidata.org/entity/Q539,Reino de Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Giuseppe%20Garibaldi%20%281866%29.jpg,1807,1882,
